mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,abs_pressure,diff_pressure,pressure_alt,temperature,fields_updated,id,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q,x,y,z,vx,vy,vz,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version,data
HIGHRES_IMU,47545006,0.013068564236164093,0.22561168670654297,0.9659173488616943,-7.21762752532959,1.6632587909698486,79.74486541748047,-0.7028107047080994,-0.10107803344726562,-0.7912203073501587,0.0,0.0,0.0,-2144.0,0,0,47494,0.7297288775444031,0.017337484285235405,-0.11719071120023727,-0.6733954548835754,0.08868596702814102,-0.10200218111276627,1.35425865650177,"[0.0, 0.0, 0.0, 0.0]",-2.171804666519165,1.0154504776000977,0.0,0.06051980331540108,-1.0232999324798584,0.0,3,369631026,-1220337986,0,65535,65535,126,20433,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,47545006,0.013068564236164093,0.22561168670654297,0.9659173488616943,-7.21762752532959,1.6632587909698486,79.74486541748047,-0.7028107047080994,-0.10107803344726562,-0.7912203073501587,0.0,0.0,0.0,-2144.0,0,0,47545,0.7464271187782288,0.026622887700796127,-0.12509042024612427,-0.6530622243881226,-0.12597136199474335,0.02902934141457081,1.391810417175293,"[0.0, 0.0, 0.0, 0.0]",-2.171804666519165,1.0154504776000977,0.0,0.06051980331540108,-1.0232999324798584,0.0,3,369631026,-1220337986,0,65535,65535,126,20433,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,47545006,0.013068564236164093,0.22561168670654297,0.9659173488616943,-7.21762752532959,1.6632587909698486,79.74486541748047,-0.7028107047080994,-0.10107803344726562,-0.7912203073501587,0.0,0.0,0.0,-2144.0,0,0,47545,0.7464271187782288,0.026622887700796127,-0.12509042024612427,-0.6530622243881226,-0.12597136199474335,0.02902934141457081,1.391810417175293,"[0.0, 0.0, 0.0, 0.0]",-2.167135000228882,0.9655125737190247,0.0,0.11131928861141205,-0.9846379160881042,0.0,3,369631026,-1220337986,0,65535,65535,126,20433,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
GPS_RAW_INT,47584006,0.013068564236164093,0.22561168670654297,0.9659173488616943,-7.21762752532959,1.6632587909698486,79.74486541748047,-0.7028107047080994,-0.10107803344726562,-0.7912203073501587,0.0,0.0,0.0,-2144.0,0,0,47545,0.7464271187782288,0.026622887700796127,-0.12509042024612427,-0.6530622243881226,-0.12597136199474335,0.02902934141457081,1.391810417175293,"[0.0, 0.0, 0.0, 0.0]",-2.167135000228882,0.9655125737190247,0.0,0.11131928861141205,-0.9846379160881042,0.0,3,369631013,-1220337986,0,65535,65535,129,19775,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,47596003,-0.31401142477989197,0.46086153388023376,1.122748613357544,4.3488874435424805,1.73955500125885,72.7103500366211,-0.6264448761940002,-0.06824785470962524,-0.5961399674415588,0.0,0.0,0.0,-2192.0,0,0,47545,0.7464271187782288,0.026622887700796127,-0.12509042024612427,-0.6530622243881226,-0.12597136199474335,0.02902934141457081,1.391810417175293,"[0.0, 0.0, 0.0, 0.0]",-2.167135000228882,0.9655125737190247,0.0,0.11131928861141205,-0.9846379160881042,0.0,3,369631013,-1220337986,0,65535,65535,129,19775,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,47596003,-0.31401142477989197,0.46086153388023376,1.122748613357544,4.3488874435424805,1.73955500125885,72.7103500366211,-0.6264448761940002,-0.06824785470962524,-0.5961399674415588,0.0,0.0,0.0,-2192.0,0,0,47596,0.7659431099891663,0.025541255250573158,-0.12413232773542404,-0.6302935481071472,0.07590240240097046,0.030360961332917213,1.2690349817276,"[0.0, 0.0, 0.0, 0.0]",-2.167135000228882,0.9655125737190247,0.0,0.11131928861141205,-0.9846379160881042,0.0,3,369631013,-1220337986,0,65535,65535,129,19775,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,47596003,-0.31401142477989197,0.46086153388023376,1.122748613357544,4.3488874435424805,1.73955500125885,72.7103500366211,-0.6264448761940002,-0.06824785470962524,-0.5961399674415588,0.0,0.0,0.0,-2192.0,0,0,47596,0.7659431099891663,0.025541255250573158,-0.12413232773542404,-0.6302935481071472,0.07590240240097046,0.030360961332917213,1.2690349817276,"[0.0, 0.0, 0.0, 0.0]",-2.1596014499664307,0.915461540222168,0.0,0.17733100056648254,-1.0092236995697021,0.0,3,369631013,-1220337986,0,65535,65535,129,19775,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,47647003,0.14327752590179443,0.2505538761615753,1.2077503204345703,-3.097628593444824,-5.523850440979004,76.37256622314453,-0.6861841082572937,-0.008119761943817139,-0.6022816896438599,0.0,0.0,0.0,-2096.0,0,0,47596,0.7659431099891663,0.025541255250573158,-0.12413232773542404,-0.6302935481071472,0.07590240240097046,0.030360961332917213,1.2690349817276,"[0.0, 0.0, 0.0, 0.0]",-2.1596014499664307,0.915461540222168,0.0,0.17733100056648254,-1.0092236995697021,0.0,3,369631013,-1220337986,0,65535,65535,129,19775,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,47647003,0.14327752590179443,0.2505538761615753,1.2077503204345703,-3.097628593444824,-5.523850440979004,76.37256622314453,-0.6861841082572937,-0.008119761943817139,-0.6022816896438599,0.0,0.0,0.0,-2096.0,0,0,47647,0.783451497554779,0.031177733093500137,-0.12324466556310654,-0.608311116695404,-0.0540638193488121,-0.0964093804359436,1.3329527378082275,"[0.0, 0.0, 0.0, 0.0]",-2.1596014499664307,0.915461540222168,0.0,0.17733100056648254,-1.0092236995697021,0.0,3,369631013,-1220337986,0,65535,65535,129,19775,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,47647003,0.14327752590179443,0.2505538761615753,1.2077503204345703,-3.097628593444824,-5.523850440979004,76.37256622314453,-0.6861841082572937,-0.008119761943817139,-0.6022816896438599,0.0,0.0,0.0,-2096.0,0,0,47647,0.783451497554779,0.031177733093500137,-0.12324466556310654,-0.608311116695404,-0.0540638193488121,-0.0964093804359436,1.3329527378082275,"[0.0, 0.0, 0.0, 0.0]",-2.148991584777832,0.8650304079055786,0.0,0.23791265487670898,-1.0141143798828125,0.0,3,369631013,-1220337986,0,65535,65535,129,19775,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
GPS_RAW_INT,47685005,0.14327752590179443,0.2505538761615753,1.2077503204345703,-3.097628593444824,-5.523850440979004,76.37256622314453,-0.6861841082572937,-0.008119761943817139,-0.6022816896438599,0.0,0.0,0.0,-2096.0,0,0,47647,0.783451497554779,0.031177733093500137,-0.12324466556310654,-0.608311116695404,-0.0540638193488121,-0.0964093804359436,1.3329527378082275,"[0.0, 0.0, 0.0, 0.0]",-2.148991584777832,0.8650304079055786,0.0,0.23791265487670898,-1.0141143798828125,0.0,3,369631005,-1220337986,0,65535,65535,121,19288,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,47698004,0.38417166471481323,-0.29544371366500854,1.7142804861068726,-15.427106857299805,-15.259254455566406,85.39079284667969,-0.6435511708259583,0.009080052375793457,-0.7022006511688232,0.0,0.0,0.0,-2208.0,0,0,47647,0.783451497554779,0.031177733093500137,-0.12324466556310654,-0.608311116695404,-0.0540638193488121,-0.0964093804359436,1.3329527378082275,"[0.0, 0.0, 0.0, 0.0]",-2.148991584777832,0.8650304079055786,0.0,0.23791265487670898,-1.0141143798828125,0.0,3,369631005,-1220337986,0,65535,65535,121,19288,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,47698004,0.38417166471481323,-0.29544371366500854,1.7142804861068726,-15.427106857299805,-15.259254455566406,85.39079284667969,-0.6435511708259583,0.009080052375793457,-0.7022006511688232,0.0,0.0,0.0,-2208.0,0,0,47698,0.7995402216911316,0.04632914811372757,-0.1278754025697708,-0.585010290145874,-0.26925382018089294,-0.2663242220878601,1.4903504848480225,"[0.0, 0.0, 0.0, 0.0]",-2.148991584777832,0.8650304079055786,0.0,0.23791265487670898,-1.0141143798828125,0.0,3,369631005,-1220337986,0,65535,65535,121,19288,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,47698004,0.38417166471481323,-0.29544371366500854,1.7142804861068726,-15.427106857299805,-15.259254455566406,85.39079284667969,-0.6435511708259583,0.009080052375793457,-0.7022006511688232,0.0,0.0,0.0,-2208.0,0,0,47698,0.7995402216911316,0.04632914811372757,-0.1278754025697708,-0.585010290145874,-0.26925382018089294,-0.2663242220878601,1.4903504848480225,"[0.0, 0.0, 0.0, 0.0]",-2.1357460021972656,0.816004753112793,0.0,0.2818913459777832,-0.9578796029090881,0.0,3,369631005,-1220337986,0,65535,65535,121,19288,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,47749004,-0.30592453479766846,-0.2236812710762024,1.3578392267227173,3.8758506774902344,17.77703094482422,75.51805114746094,-0.6122623085975647,0.09587526321411133,-0.6404514312744141,0.0,0.0,0.0,-2224.0,0,0,47698,0.7995402216911316,0.04632914811372757,-0.1278754025697708,-0.585010290145874,-0.26925382018089294,-0.2663242220878601,1.4903504848480225,"[0.0, 0.0, 0.0, 0.0]",-2.1357460021972656,0.816004753112793,0.0,0.2818913459777832,-0.9578796029090881,0.0,3,369631005,-1220337986,0,65535,65535,121,19288,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,47749004,-0.30592453479766846,-0.2236812710762024,1.3578392267227173,3.8758506774902344,17.77703094482422,75.51805114746094,-0.6122623085975647,0.09587526321411133,-0.6404514312744141,0.0,0.0,0.0,-2224.0,0,0,47749,0.8172752261161804,0.02260645106434822,-0.12471307814121246,-0.5621358752250671,0.06764635443687439,0.31026771664619446,1.3180385828018188,"[0.0, 0.0, 0.0, 0.0]",-2.1357460021972656,0.816004753112793,0.0,0.2818913459777832,-0.9578796029090881,0.0,3,369631005,-1220337986,0,65535,65535,121,19288,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,47749004,-0.30592453479766846,-0.2236812710762024,1.3578392267227173,3.8758506774902344,17.77703094482422,75.51805114746094,-0.6122623085975647,0.09587526321411133,-0.6404514312744141,0.0,0.0,0.0,-2224.0,0,0,47749,0.8172752261161804,0.02260645106434822,-0.12471307814121246,-0.5621358752250671,0.06764635443687439,0.31026771664619446,1.3180385828018188,"[0.0, 0.0, 0.0, 0.0]",-2.119868755340576,0.7680625915527344,0.0,0.34376260638237,-0.9571681022644043,0.0,3,369631005,-1220337986,0,65535,65535,121,19288,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
GPS_RAW_INT,47786002,-0.30592453479766846,-0.2236812710762024,1.3578392267227173,3.8758506774902344,17.77703094482422,75.51805114746094,-0.6122623085975647,0.09587526321411133,-0.6404514312744141,0.0,0.0,0.0,-2224.0,0,0,47749,0.8172752261161804,0.02260645106434822,-0.12471307814121246,-0.5621358752250671,0.06764635443687439,0.31026771664619446,1.3180385828018188,"[0.0, 0.0, 0.0, 0.0]",-2.119868755340576,0.7680625915527344,0.0,0.34376260638237,-0.9571681022644043,0.0,3,369631000,-1220337985,0,65535,65535,101,18852,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,47800003,-0.014817962422966957,0.2525307536125183,0.719878613948822,-10.681478500366211,13.000885009765625,70.78768157958984,-0.5840137600898743,0.08600151538848877,-0.6682099103927612,0.0,0.0,0.0,-2080.0,0,0,47749,0.8172752261161804,0.02260645106434822,-0.12471307814121246,-0.5621358752250671,0.06764635443687439,0.31026771664619446,1.3180385828018188,"[0.0, 0.0, 0.0, 0.0]",-2.119868755340576,0.7680625915527344,0.0,0.34376260638237,-0.9571681022644043,0.0,3,369631000,-1220337985,0,65535,65535,101,18852,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,47800003,-0.014817962422966957,0.2525307536125183,0.719878613948822,-10.681478500366211,13.000885009765625,70.78768157958984,-0.5840137600898743,0.08600151538848877,-0.6682099103927612,0.0,0.0,0.0,-2080.0,0,0,47800,0.8329923748970032,0.028147699311375618,-0.12967751920223236,-0.5371360182762146,-0.18642696738243103,0.22690825164318085,1.235478162765503,"[0.0, 0.0, 0.0, 0.0]",-2.119868755340576,0.7680625915527344,0.0,0.34376260638237,-0.9571681022644043,0.0,3,369631000,-1220337985,0,65535,65535,101,18852,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,47800003,-0.014817962422966957,0.2525307536125183,0.719878613948822,-10.681478500366211,13.000885009765625,70.78768157958984,-0.5840137600898743,0.08600151538848877,-0.6682099103927612,0.0,0.0,0.0,-2080.0,0,0,47800,0.8329923748970032,0.028147699311375618,-0.12967751920223236,-0.5371360182762146,-0.18642696738243103,0.22690825164318085,1.235478162765503,"[0.0, 0.0, 0.0, 0.0]",-2.1010468006134033,0.720902681350708,0.0,0.40040555596351624,-0.9411881566047668,0.0,3,369631000,-1220337985,0,65535,65535,101,18852,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,47851005,-0.027918361127376556,0.1152752935886383,0.8934211134910583,0.2136295735836029,-0.48829615116119385,77.18131256103516,-0.5414482355117798,0.07637113332748413,-0.7510356903076172,0.0,0.0,0.0,-2096.0,0,0,47800,0.8329923748970032,0.028147699311375618,-0.12967751920223236,-0.5371360182762146,-0.18642696738243103,0.22690825164318085,1.235478162765503,"[0.0, 0.0, 0.0, 0.0]",-2.1010468006134033,0.720902681350708,0.0,0.40040555596351624,-0.9411881566047668,0.0,3,369631000,-1220337985,0,65535,65535,101,18852,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,47851005,-0.027918361127376556,0.1152752935886383,0.8934211134910583,0.2136295735836029,-0.48829615116119385,77.18131256103516,-0.5414482355117798,0.07637113332748413,-0.7510356903076172,0.0,0.0,0.0,-2096.0,0,0,47851,0.8486824631690979,0.03001493401825428,-0.12431523948907852,-0.5132084488868713,0.003728539450094104,-0.008522375486791134,1.3470680713653564,"[0.0, 0.0, 0.0, 0.0]",-2.1010468006134033,0.720902681350708,0.0,0.40040555596351624,-0.9411881566047668,0.0,3,369631000,-1220337985,0,65535,65535,101,18852,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,47851005,-0.027918361127376556,0.1152752935886383,0.8934211134910583,0.2136295735836029,-0.48829615116119385,77.18131256103516,-0.5414482355117798,0.07637113332748413,-0.7510356903076172,0.0,0.0,0.0,-2096.0,0,0,47851,0.8486824631690979,0.03001493401825428,-0.12431523948907852,-0.5132084488868713,0.003728539450094104,-0.008522375486791134,1.3470680713653564,"[0.0, 0.0, 0.0, 0.0]",-2.079066753387451,0.6738675832748413,0.0,0.4564356505870819,-0.9165525436401367,0.0,3,369631000,-1220337985,0,65535,65535,101,18852,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
GPS_RAW_INT,47887004,-0.027918361127376556,0.1152752935886383,0.8934211134910583,0.2136295735836029,-0.48829615116119385,77.18131256103516,-0.5414482355117798,0.07637113332748413,-0.7510356903076172,0.0,0.0,0.0,-2096.0,0,0,47851,0.8486824631690979,0.03001493401825428,-0.12431523948907852,-0.5132084488868713,0.003728539450094104,-0.008522375486791134,1.3470680713653564,"[0.0, 0.0, 0.0, 0.0]",-2.079066753387451,0.6738675832748413,0.0,0.4564356505870819,-0.9165525436401367,0.0,3,369630990,-1220337980,0,65535,65535,107,18111,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
