mavpackettype,time_usec,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,time_boot_ms,port,chan1_raw,chan2_raw,chan3_raw,chan4_raw,chan5_raw,chan6_raw,chan7_raw,chan8_raw,rssi,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature,chan1_scaled,chan2_scaled,chan3_scaled,chan4_scaled,chan5_scaled,chan6_scaled,chan7_scaled,chan8_scaled,type,autopilot,base_mode,custom_mode,system_status,mavlink_version
RC_CHANNELS_SCALED,88611141,3,369931716,-1220604110,0,65535,65535,210,13264,255,0,0,0,0,0,0,88611,1,172,992,1240,606,172,172,172,1811,255,12065,3316,19238,-2039,-2351,5862,197,-112,-295,0,1088,1549,1499,-19,1053,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,88626006,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88611,1,172,992,1240,606,172,172,172,1811,255,12065,3316,19238,-2039,-2351,5862,197,-112,-295,0,1088,1549,1499,-19,1053,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88626006,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88631,0,172,992,1240,604,172,172,172,1811,255,12065,3316,19238,-2039,-2351,5862,197,-112,-295,0,1088,1549,1499,-19,1053,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88631145,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88631,0,172,992,1240,604,172,172,172,1811,255,4297,-16361,4773,-2594,-26,7235,178,-107,-337,0,1088,1549,1499,-19,1053,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88631145,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88631,1,172,992,1240,604,172,172,172,1811,255,4297,-16361,4773,-2594,-26,7235,178,-107,-337,0,1088,2146,1787,-9,1016,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88631145,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88651,0,172,992,1240,606,172,172,172,1811,255,4297,-16361,4773,-2594,-26,7235,178,-107,-337,0,1088,2146,1787,-9,1016,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88651143,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88651,0,172,992,1240,606,172,172,172,1811,255,6380,-882,-149,-620,3543,8256,164,-123,-338,0,1056,2146,1787,-9,1016,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88651143,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88651,1,172,992,1240,606,172,172,172,1811,255,6380,-882,-149,-620,3543,8256,164,-123,-338,0,1056,1679,1842,59,1046,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88651143,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88671,0,172,992,1241,606,172,172,172,1811,255,6380,-882,-149,-620,3543,8256,164,-123,-338,0,1056,1679,1842,59,1046,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88671143,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88671,0,172,992,1241,606,172,172,172,1811,255,-32768,-30658,32767,-719,-634,6546,144,-110,-305,0,912,1679,1842,59,1046,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88671143,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88671,1,172,992,1241,606,172,172,172,1811,255,-32768,-30658,32767,-719,-634,6546,144,-110,-305,0,912,1528,1899,-75,963,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88671143,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88691,0,172,992,1241,606,172,172,172,1811,255,-32768,-30658,32767,-719,-634,6546,144,-110,-305,0,912,1528,1899,-75,963,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88691145,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88691,0,172,992,1241,606,172,172,172,1811,255,-32768,32767,19866,-278,-7466,2395,146,-113,-299,0,1056,1528,1899,-75,963,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88691145,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88691,1,172,992,1241,606,172,172,172,1811,255,-32768,32767,19866,-278,-7466,2395,146,-113,-299,0,1056,1966,1703,-24,954,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88691145,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88711,0,172,992,1241,590,172,172,172,1811,255,-32768,32767,19866,-278,-7466,2395,146,-113,-299,0,1056,1966,1703,-24,954,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88711145,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88711,0,172,992,1241,590,172,172,172,1811,255,32767,-25662,18459,2814,990,3538,163,-110,-352,0,1088,1966,1703,-24,954,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88711145,3,369931703,-1220604093,0,65535,65535,214,13233,255,0,0,0,0,0,0,88711,1,172,992,1241,590,172,172,172,1811,255,32767,-25662,18459,2814,990,3538,163,-110,-352,0,1088,1612,1539,2,959,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,88727006,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88711,1,172,992,1241,590,172,172,172,1811,255,32767,-25662,18459,2814,990,3538,163,-110,-352,0,1088,1612,1539,2,959,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88727006,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88731,0,172,992,1241,590,172,172,172,1811,255,32767,-25662,18459,2814,990,3538,163,-110,-352,0,1088,1612,1539,2,959,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88731147,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88731,0,172,992,1241,590,172,172,172,1811,255,-3458,-10987,-1830,3585,6206,5237,160,-134,-354,0,1088,1612,1539,2,959,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88731147,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88731,1,172,992,1241,590,172,172,172,1811,255,-3458,-10987,-1830,3585,6206,5237,160,-134,-354,0,1088,2219,2112,-2,958,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88731147,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88751,0,172,992,1241,590,172,172,172,1811,255,-3458,-10987,-1830,3585,6206,5237,160,-134,-354,0,1088,2219,2112,-2,958,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88751143,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88751,0,172,992,1241,590,172,172,172,1811,255,18079,14252,1901,5209,7051,5067,135,-128,-355,0,1024,2219,2112,-2,958,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88751143,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88751,1,172,992,1241,590,172,172,172,1811,255,18079,14252,1901,5209,7051,5067,135,-128,-355,0,1024,1418,1657,23,1029,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88751143,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88771,0,172,992,1241,590,172,172,172,1811,255,18079,14252,1901,5209,7051,5067,135,-128,-355,0,1024,1418,1657,23,1029,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88771141,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88771,0,172,992,1241,590,172,172,172,1811,255,-16639,-27420,6354,-11916,-3413,5093,156,-147,-291,0,1200,1418,1657,23,1029,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88771141,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88771,1,172,992,1241,590,172,172,172,1811,255,-16639,-27420,6354,-11916,-3413,5093,156,-147,-291,0,1200,1910,2073,-1,949,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88771141,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88791,0,172,992,1241,593,172,172,172,1811,255,-16639,-27420,6354,-11916,-3413,5093,156,-147,-291,0,1200,1910,2073,-1,949,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88791144,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88791,0,172,992,1241,593,172,172,172,1811,255,19330,7222,26405,1652,-1678,6324,152,-131,-310,0,1088,1910,2073,-1,949,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88791144,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88791,1,172,992,1241,593,172,172,172,1811,255,19330,7222,26405,1652,-1678,6324,152,-131,-310,0,1088,1630,1552,-3,944,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88791144,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88811,0,172,992,1242,594,172,172,172,1811,255,19330,7222,26405,1652,-1678,6324,152,-131,-310,0,1088,1630,1552,-3,944,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88811146,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88811,0,172,992,1242,594,172,172,172,1811,255,-10805,-11922,-400,2750,4713,9498,172,-138,-348,0,1056,1630,1552,-3,944,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88811146,3,369931690,-1220604075,0,65535,65535,214,13192,255,0,0,0,0,0,0,88811,1,172,992,1242,594,172,172,172,1811,255,-10805,-11922,-400,2750,4713,9498,172,-138,-348,0,1056,1660,1568,7,938,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,88828008,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88811,1,172,992,1242,594,172,172,172,1811,255,-10805,-11922,-400,2750,4713,9498,172,-138,-348,0,1056,1660,1568,7,938,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88828008,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88831,0,172,992,1241,597,172,172,172,1811,255,-10805,-11922,-400,2750,4713,9498,172,-138,-348,0,1056,1660,1568,7,938,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88831187,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88831,0,172,992,1241,597,172,172,172,1811,255,-3362,-32768,32767,4609,-7508,5994,147,-141,-356,0,1056,1660,1568,7,938,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88831187,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88831,1,172,992,1241,597,172,172,172,1811,255,-3362,-32768,32767,4609,-7508,5994,147,-141,-356,0,1056,1854,2049,10,952,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88831187,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88851,0,172,992,1241,599,172,172,172,1811,255,-3362,-32768,32767,4609,-7508,5994,147,-141,-356,0,1056,1854,2049,10,952,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88851143,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88851,0,172,992,1241,599,172,172,172,1811,255,-3449,-31030,21585,9329,-7547,7021,127,-152,-311,0,1088,1854,2049,10,952,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88851143,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88851,1,172,992,1241,599,172,172,172,1811,255,-3449,-31030,21585,9329,-7547,7021,127,-152,-311,0,1088,1511,1742,-32,944,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88851143,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88871,0,172,992,1241,619,172,172,172,1811,255,-3449,-31030,21585,9329,-7547,7021,127,-152,-311,0,1088,1511,1742,-32,944,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88871142,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88871,0,172,992,1241,619,172,172,172,1811,255,32767,32767,16126,21,-3272,10997,117,-159,-282,0,1072,1511,1742,-32,944,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88871142,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88871,1,172,992,1241,619,172,172,172,1811,255,32767,32767,16126,21,-3272,10997,117,-159,-282,0,1072,2190,1952,-5,945,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88871142,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88891,0,172,992,1241,636,172,172,172,1811,255,32767,32767,16126,21,-3272,10997,117,-159,-282,0,1072,2190,1952,-5,945,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88891144,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88891,0,172,992,1241,636,172,172,172,1811,255,-5091,-16746,2915,-4788,3187,13427,130,-150,-269,0,1120,2190,1952,-5,945,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88891144,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88891,1,172,992,1241,636,172,172,172,1811,255,-5091,-16746,2915,-4788,3187,13427,130,-150,-269,0,1120,1543,1492,-8,939,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88891144,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88911,0,172,992,1241,652,172,172,172,1811,255,-5091,-16746,2915,-4788,3187,13427,130,-150,-269,0,1120,1543,1492,-8,939,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88911142,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88911,0,172,992,1241,652,172,172,172,1811,255,29952,-3685,22626,-1565,6522,16044,105,-151,-302,0,1088,1543,1492,-8,939,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88911142,3,369931678,-1220604056,0,65535,65535,211,13088,255,0,0,0,0,0,0,88911,1,172,992,1241,652,172,172,172,1811,255,29952,-3685,22626,-1565,6522,16044,105,-151,-302,0,1088,2188,2077,-21,917,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,88929009,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88911,1,172,992,1241,652,172,172,172,1811,255,29952,-3685,22626,-1565,6522,16044,105,-151,-302,0,1088,2188,2077,-21,917,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88929009,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88931,0,172,992,1241,654,172,172,172,1811,255,29952,-3685,22626,-1565,6522,16044,105,-151,-302,0,1088,2188,2077,-21,917,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88931159,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88931,0,172,992,1241,654,172,172,172,1811,255,-32768,-32768,22426,5791,-1595,4904,88,-162,-304,0,1088,2188,2077,-21,917,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88931159,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88931,1,172,992,1241,654,172,172,172,1811,255,-32768,-32768,22426,5791,-1595,4904,88,-162,-304,0,1088,1590,1549,8,925,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88931159,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88951,0,172,992,1240,656,172,172,172,1811,255,-32768,-32768,22426,5791,-1595,4904,88,-162,-304,0,1088,1590,1549,8,925,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88951145,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88951,0,172,992,1240,656,172,172,172,1811,255,10814,6261,5451,-210,-516,6771,45,-151,-246,0,1024,1590,1549,8,925,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88951145,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88951,1,172,992,1240,656,172,172,172,1811,255,10814,6261,5451,-210,-516,6771,45,-151,-246,0,1024,1806,2069,-2,924,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88951145,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88971,0,172,992,1240,657,172,172,172,1811,255,10814,6261,5451,-210,-516,6771,45,-151,-246,0,1024,1806,2069,-2,924,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88971143,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88971,0,172,992,1240,657,172,172,172,1811,255,-237,-30339,24914,474,2812,8506,67,-152,-282,0,1136,1806,2069,-2,924,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88971143,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88971,1,172,992,1240,657,172,172,172,1811,255,-237,-30339,24914,474,2812,8506,67,-152,-282,0,1136,1558,1560,3,921,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88971143,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88991,0,172,992,1240,658,172,172,172,1811,255,-237,-30339,24914,474,2812,8506,67,-152,-282,0,1136,1558,1560,3,921,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,88991144,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88991,0,172,992,1240,658,172,172,172,1811,255,6584,-16533,8075,416,-2535,5552,54,-155,-306,0,960,1558,1560,3,921,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,88991144,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88991,1,172,992,1240,658,172,172,172,1811,255,6584,-16533,8075,416,-2535,5552,54,-155,-306,0,960,1515,1452,-2,920,-1,-1,-1,-1,10,0,192,0,3,3
HEARTBEAT,88991144,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,88991,1,172,992,1240,658,172,172,172,1811,255,6584,-16533,8075,416,-2535,5552,54,-155,-306,0,960,1515,1452,-2,920,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,88991144,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,89011,0,172,992,1240,660,172,172,172,1811,255,6584,-16533,8075,416,-2535,5552,54,-155,-306,0,960,1515,1452,-2,920,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,89011144,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,89011,0,172,992,1240,660,172,172,172,1811,255,-1287,3413,1569,-301,1535,7560,27,-146,-334,0,1056,1515,1452,-2,920,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,89011144,3,369931671,-1220604033,0,65535,65535,209,12814,255,0,0,0,0,0,0,89011,1,172,992,1240,660,172,172,172,1811,255,-1287,3413,1569,-301,1535,7560,27,-146,-334,0,1056,2027,2125,1,922,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,89030005,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89011,1,172,992,1240,660,172,172,172,1811,255,-1287,3413,1569,-301,1535,7560,27,-146,-334,0,1056,2027,2125,1,922,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,89030005,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89031,0,172,992,1240,661,172,172,172,1811,255,-1287,3413,1569,-301,1535,7560,27,-146,-334,0,1056,2027,2125,1,922,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,89031147,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89031,0,172,992,1240,661,172,172,172,1811,255,-3872,-24346,29903,953,-1533,5878,14,-148,-325,0,1056,2027,2125,1,922,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,89031147,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89031,1,172,992,1240,661,172,172,172,1811,255,-3872,-24346,29903,953,-1533,5878,14,-148,-325,0,1056,1404,1609,15,950,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,89031147,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89051,0,172,992,1240,677,172,172,172,1811,255,-3872,-24346,29903,953,-1533,5878,14,-148,-325,0,1056,1404,1609,15,950,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,89051148,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89051,0,172,992,1240,677,172,172,172,1811,255,3028,-4875,7076,-719,226,7263,-5,-140,-289,0,1024,1404,1609,15,950,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,89051148,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89051,1,172,992,1240,677,172,172,172,1811,255,3028,-4875,7076,-719,226,7263,-5,-140,-289,0,1024,1844,2102,15,979,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,89051148,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89071,0,172,992,1239,677,172,172,172,1811,255,3028,-4875,7076,-719,226,7263,-5,-140,-289,0,1024,1844,2102,15,979,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,89071144,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89071,0,172,992,1239,677,172,172,172,1811,255,-14203,-24873,24483,2234,634,6530,31,-147,-316,0,1120,1844,2102,15,979,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,89071144,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89071,1,172,992,1239,677,172,172,172,1811,255,-14203,-24873,24483,2234,634,6530,31,-147,-316,0,1120,1631,1507,26,1017,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,89071144,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89091,0,172,992,1239,676,172,172,172,1811,255,-14203,-24873,24483,2234,634,6530,31,-147,-316,0,1120,1631,1507,26,1017,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,89091146,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89091,0,172,992,1239,676,172,172,172,1811,255,-10882,1811,10124,-244,-867,5893,27,-139,-332,0,1120,1631,1507,26,1017,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,89091146,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89091,1,172,992,1239,676,172,172,172,1811,255,-10882,1811,10124,-244,-867,5893,27,-139,-332,0,1120,1610,1664,11,1042,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,89091146,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89111,0,172,992,1239,676,172,172,172,1811,255,-10882,1811,10124,-244,-867,5893,27,-139,-332,0,1120,1610,1664,11,1042,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,89111140,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89111,0,172,992,1239,676,172,172,172,1811,255,10192,8922,18602,-1304,698,6152,11,-148,-356,0,1088,1610,1664,11,1042,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,89111140,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89111,1,172,992,1239,676,172,172,172,1811,255,10192,8922,18602,-1304,698,6152,11,-148,-356,0,1088,1959,1930,6,1061,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,89111140,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89131,0,172,992,1239,676,172,172,172,1811,255,10192,8922,18602,-1304,698,6152,11,-148,-356,0,1088,1959,1930,6,1061,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,89131146,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89131,0,172,992,1239,676,172,172,172,1811,255,3006,-5727,14212,-92,-265,5350,-9,-144,-342,0,976,1959,1930,6,1061,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,89131146,3,369931666,-1220604013,0,65535,65535,198,12347,255,0,0,0,0,0,0,89131,1,172,992,1239,676,172,172,172,1811,255,3006,-5727,14212,-92,-265,5350,-9,-144,-342,0,976,1411,1838,11,1081,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,89131433,3,369931665,-1220603990,0,65535,65535,194,11687,255,0,0,0,0,0,0,89131,1,172,992,1239,676,172,172,172,1811,255,3006,-5727,14212,-92,-265,5350,-9,-144,-342,0,976,1411,1838,11,1081,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,89131433,3,369931665,-1220603990,0,65535,65535,194,11687,255,0,0,0,0,0,0,89151,0,172,992,1239,677,172,172,172,1811,255,3006,-5727,14212,-92,-265,5350,-9,-144,-342,0,976,1411,1838,11,1081,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,89151142,3,369931665,-1220603990,0,65535,65535,194,11687,255,0,0,0,0,0,0,89151,0,172,992,1239,677,172,172,172,1811,255,-11918,1162,18088,697,568,6047,-2,-125,-301,0,1056,1411,1838,11,1081,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,89151142,3,369931665,-1220603990,0,65535,65535,194,11687,255,0,0,0,0,0,0,89151,1,172,992,1239,677,172,172,172,1811,255,-11918,1162,18088,697,568,6047,-2,-125,-301,0,1056,1918,1809,5,1089,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,89151142,3,369931665,-1220603990,0,65535,65535,194,11687,255,0,0,0,0,0,0,89171,0,172,992,1239,677,172,172,172,1811,255,-11918,1162,18088,697,568,6047,-2,-125,-301,0,1056,1918,1809,5,1089,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,89171144,3,369931665,-1220603990,0,65535,65535,194,11687,255,0,0,0,0,0,0,89171,0,172,992,1239,677,172,172,172,1811,255,1191,9835,17131,-533,469,5546,19,-129,-332,0,976,1918,1809,5,1089,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,89171144,3,369931665,-1220603990,0,65535,65535,194,11687,255,0,0,0,0,0,0,89171,1,172,992,1239,677,172,172,172,1811,255,1191,9835,17131,-533,469,5546,19,-129,-332,0,976,1522,1530,-2,1090,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,89171144,3,369931665,-1220603990,0,65535,65535,194,11687,255,0,0,0,0,0,0,89191,0,172,992,1239,677,172,172,172,1811,255,1191,9835,17131,-533,469,5546,19,-129,-332,0,976,1522,1530,-2,1090,-1,-1,-1,-1,10,0,192,0,3,3
