mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,abs_pressure,diff_pressure,pressure_alt,temperature,fields_updated,id
HIGHRES_IMU,1470358,3.59344482421875,-10.336639404296875,-1.042144775390625,-13.3209228515625,-30.670166015625,108.3526611328125,-0.077392578125,0.3577880859375,0.127044677734375,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,1491355,3.271759033203125,-9.588653564453125,-2.2822265625,-9.7808837890625,-26.885986328125,114.0899658203125,-0.048187255859375,0.37823486328125,0.131439208984375,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,1512356,3.5904541015625,-11.01287841796875,-0.849029541015625,9.3841552734375,-26.9012451171875,111.663818359375,-0.0408935546875,0.37384033203125,0.124114990234375,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,1533355,2.905242919921875,-10.54052734375,-1.828399658203125,21.7132568359375,-28.7933349609375,107.91015625,-0.0350341796875,0.386993408203125,0.127044677734375,0.0,0.0,0.0,27.421630859375,0,0
HIGHRES_IMU,1554369,2.404205322265625,-9.35845947265625,-1.315399169921875,34.24072265625,-21.881103515625,103.729248046875,0.01605224609375,0.386993408203125,0.13726806640625,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,1575357,1.905548095703125,-7.900177001953125,-1.39849853515625,24.5819091796875,-20.751953125,105.6365966796875,0.01898193359375,0.40887451171875,0.13580322265625,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,1596355,1.81524658203125,-8.37969970703125,-1.667572021484375,8.2244873046875,-22.9034423828125,108.82568359375,0.02337646484375,0.41180419921875,0.13287353515625,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,1617357,1.45172119140625,-9.460723876953125,-0.758148193359375,0.5340576171875,-21.6827392578125,108.2611083984375,0.046722412109375,0.422027587890625,0.13287353515625,0.0,0.0,0.0,27.709197998046875,0,0
HIGHRES_IMU,1638354,2.541107177734375,-8.272674560546875,-1.954559326171875,-10.6658935546875,-20.263671875,106.6741943359375,0.065704345703125,0.41473388671875,0.127044677734375,0.0,0.0,0.0,27.709197998046875,0,0
HIGHRES_IMU,1659368,0.664276123046875,-10.0831298828125,-2.6929931640625,-14.0228271484375,-30.6396484375,113.433837890625,0.089080810546875,0.422027587890625,0.112457275390625,0.0,0.0,0.0,27.37371826171875,0,0
HIGHRES_IMU,1680357,0.2696533203125,-10.788665771484375,-2.00958251953125,14.6636962890625,-8.23974609375,118.9727783203125,0.1168212890625,0.423492431640625,0.1138916015625,0.0,0.0,0.0,27.709197998046875,0,0
HIGHRES_IMU,1701355,0.746795654296875,-11.208404541015625,-0.17578125,32.2265625,-19.9737548828125,121.9482421875,0.13433837890625,0.4293212890625,0.127044677734375,0.0,0.0,0.0,27.709197998046875,0,0
HIGHRES_IMU,1722356,-0.535125732421875,-9.745330810546875,-1.69744873046875,29.1595458984375,-20.9197998046875,126.190185546875,0.1533203125,0.4293212890625,0.13287353515625,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,1743356,-1.019439697265625,-9.91632080078125,-1.523468017578125,29.0069580078125,-15.7470703125,128.35693359375,0.17816162109375,0.438079833984375,0.103668212890625,0.0,0.0,0.0,27.709197998046875,0,0
HIGHRES_IMU,1764354,-1.319000244140625,-10.301971435546875,-1.849945068359375,28.1524658203125,-8.1329345703125,137.1307373046875,0.191314697265625,0.439544677734375,0.108062744140625,0.0,0.0,0.0,27.3258056640625,0,0
HIGHRES_IMU,1785357,-2.121368408203125,-10.687042236328125,-0.798797607421875,34.759521484375,-3.4027099609375,143.2952880859375,0.204437255859375,0.427886962890625,0.124114990234375,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,1806357,-2.621826171875,-10.185394287109375,-0.452606201171875,39.7491455078125,-7.476806640625,149.47509765625,0.246795654296875,0.4307861328125,0.09930419921875,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,1827356,-2.166229248046875,-9.45892333984375,-0.3043212890625,43.8079833984375,-17.63916015625,154.083251953125,0.270172119140625,0.4307861328125,0.09930419921875,0.0,0.0,0.0,27.709197998046875,0,0
HIGHRES_IMU,1848360,-3.6424560546875,-9.069091796875,-1.353057861328125,39.0625,-7.38525390625,153.594970703125,0.31689453125,0.422027587890625,0.108062744140625,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,1869355,-4.887298583984375,-9.04217529296875,-0.646331787109375,33.7371826171875,-2.7923583984375,151.4739990234375,0.327117919921875,0.4337158203125,0.092010498046875,0.0,0.0,0.0,27.3258056640625,0,0
HIGHRES_IMU,1890358,-5.380584716796875,-8.0418701171875,-0.81317138671875,10.894775390625,-1.068115234375,145.7977294921875,0.3519287109375,0.407440185546875,0.09783935546875,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,1911357,-5.500762939453125,-8.126190185546875,0.017333984375,-6.0272216796875,-9.4451904296875,141.571044921875,0.394287109375,0.389892578125,0.090545654296875,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,1932358,-5.568939208984375,-8.028717041015625,-0.060394287109375,-12.603759765625,-8.72802734375,135.7574462890625,0.401580810546875,0.379669189453125,0.083251953125,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,1953380,-6.126190185546875,-7.78955078125,-0.10821533203125,-6.866455078125,-11.23046875,131.134033203125,0.422027587890625,0.37823486328125,0.09637451171875,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,1974357,-6.777313232421875,-8.08612060546875,-0.499847412109375,-7.1258544921875,-15.1214599609375,132.0953369140625,0.4293212890625,0.363616943359375,0.084686279296875,0.0,0.0,0.0,27.421630859375,0,0
