mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature
RAW_IMU,288939210,-16619,-358,-380,1462,142,33,467,79,260,0,3088
RAW_IMU,288960210,-16565,-370,-416,1235,69,65,468,66,248,0,3088
RAW_IMU,288981209,-16471,-296,-496,1132,121,40,467,87,250,0,3072
RAW_IMU,289002211,-16485,-598,-445,1190,60,65,464,77,250,0,3056
RAW_IMU,289023209,-16433,-916,-404,1293,123,54,476,71,244,0,3024
RAW_IMU,289044210,-16586,-974,-411,1436,57,68,470,76,244,0,3088
RAW_IMU,289065209,-16360,-902,-217,1618,100,71,456,75,252,0,3088
RAW_IMU,289086209,-16579,-791,-247,1818,140,70,470,83,253,0,3088
RAW_IMU,289107209,-16484,-639,-218,2074,65,56,470,78,248,0,3072
RAW_IMU,289128210,-16497,-874,-94,2329,118,48,468,76,248,0,2992
RAW_IMU,289149210,-16398,-1021,-195,2515,137,54,469,92,247,0,3072
RAW_IMU,289170209,-16682,-796,-413,2740,130,105,467,89,255,0,3120
RAW_IMU,289191209,-16464,-754,-498,2862,184,131,465,93,246,0,3072
RAW_IMU,289212209,-16483,-639,-451,2984,106,90,469,94,245,0,3120
RAW_IMU,289233209,-16517,-686,-453,3248,106,133,469,96,240,0,3008
RAW_IMU,289254210,-16302,-1154,-257,3512,99,108,468,88,244,0,3024
RAW_IMU,289275209,-16777,-1042,-485,3771,213,108,473,98,236,0,3072
RAW_IMU,289296210,-16055,-370,-67,4044,23,77,477,104,233,0,3072
RAW_IMU,289317210,-16978,-785,-616,4294,402,163,464,101,235,0,3120
RAW_IMU,289338211,-16114,-776,-337,4499,14,254,465,107,224,0,2992
RAW_IMU,289359211,-16992,-295,-522,4569,185,39,464,111,233,0,3056
RAW_IMU,289380208,-16238,-1142,-328,4816,90,171,470,110,234,0,3088
RAW_IMU,289401209,-17037,-838,213,4795,114,-13,469,121,223,0,3168
RAW_IMU,289422209,-15837,889,-292,4888,343,177,468,115,222,0,3024
RAW_IMU,289443210,-15531,-677,52,4898,102,246,464,113,233,0,2960
RAW_IMU,289464210,-15797,-67,-750,4682,218,-22,464,121,215,0,3072
RAW_IMU,289485209,-16675,-200,-107,4703,18,59,476,129,207,0,3120
RAW_IMU,289506209,-15823,-167,271,4543,123,163,470,136,212,0,3024
RAW_IMU,289527210,-16595,-559,-250,4325,366,5,464,130,206,0,3008
RAW_IMU,289548210,-16643,-1524,-74,4391,-48,193,478,144,202,0,3008
RAW_IMU,289569210,-17002,-737,-714,4275,396,91,484,136,207,0,3088
RAW_IMU,289590208,-16731,-292,-782,4199,82,145,461,147,196,0,3088
RAW_IMU,289611209,-16521,-719,-482,4096,150,150,469,142,196,0,3056
RAW_IMU,289632209,-16377,-1127,-189,3932,190,113,473,151,197,0,2944
RAW_IMU,289653210,-16606,-378,-10,3917,154,61,468,148,195,0,3008
RAW_IMU,289674214,-16134,-954,-466,3704,209,85,469,152,193,0,3024
RAW_IMU,289695211,-16855,-1245,-100,3715,64,118,468,148,187,0,3008
RAW_IMU,289716208,-16313,-438,-16,3646,142,41,474,140,193,0,3072
RAW_IMU,289737209,-16387,-135,-398,3554,108,117,476,151,180,0,2960
RAW_IMU,289758209,-16954,-881,-619,3488,154,82,477,155,174,0,3024
RAW_IMU,289779210,-15760,-83,-320,3390,161,119,469,159,179,0,3008
RAW_IMU,289800210,-17031,-234,-449,3283,63,8,465,153,180,0,3008
RAW_IMU,289821210,-15641,-234,117,3233,52,87,463,158,177,0,3008
RAW_IMU,289842211,-17059,-581,-468,3186,323,143,470,153,163,0,2960
RAW_IMU,289863211,-16136,-465,-322,3071,-97,188,472,157,161,0,3072
RAW_IMU,289884211,-15985,-269,-395,2904,346,-47,476,168,160,0,3088
RAW_IMU,289905211,-17183,-657,-462,2868,14,74,476,163,163,0,3088
RAW_IMU,289926211,-15563,-185,48,2794,86,129,469,164,157,0,3088
RAW_IMU,289947211,-16571,-7,-389,2537,287,-71,487,176,164,0,2960
RAW_IMU,289968211,-16319,-905,-391,2552,-70,179,468,168,160,0,3072
RAW_IMU,289989208,-15819,-908,34,2335,268,60,474,159,152,0,3008
RAW_IMU,290010211,-16876,-788,-260,2285,38,25,465,173,145,0,3088
RAW_IMU,290031211,-16079,-374,37,2256,-19,73,465,163,143,0,2944
RAW_IMU,290052211,-16765,-489,-232,2097,305,70,468,165,148,0,3072
RAW_IMU,290073212,-16357,-427,-354,2010,-44,145,481,170,143,0,3008
RAW_IMU,290094211,-16394,-635,-301,1831,225,10,468,165,148,0,3088
RAW_IMU,290115211,-16656,-1013,-180,1715,-9,71,476,173,145,0,3072
RAW_IMU,290136211,-16202,-626,-79,1526,177,14,477,167,134,0,2960
