mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature
RAW_IMU,250467210,-75,-692,16722,-71,71,9,405,211,275,0,3488
RAW_IMU,250488209,-102,-628,16665,-64,48,8,395,214,261,0,3488
RAW_IMU,250509211,-133,-574,16586,-63,54,9,401,203,264,0,3488
RAW_IMU,250530209,-92,-634,16690,-72,52,16,391,217,274,0,3488
RAW_IMU,250551211,-105,-666,16607,-63,50,29,399,217,264,0,3536
RAW_IMU,250572209,15,-676,16609,-70,49,20,392,214,275,0,3440
RAW_IMU,250593208,-121,-682,16519,-65,56,-3,400,211,266,0,3488
RAW_IMU,250614210,-69,-638,16628,-63,57,27,401,215,272,0,3584
RAW_IMU,250635208,-86,-595,16647,-73,61,11,401,210,264,0,3584
RAW_IMU,250656210,-87,-664,16685,-66,62,24,400,221,271,0,3472
RAW_IMU,250677208,-62,-630,16669,-57,47,36,390,216,266,0,3536
RAW_IMU,250698210,-93,-721,16617,-58,56,9,396,217,267,0,3552
RAW_IMU,250719208,-63,-549,16613,-57,62,13,391,210,279,0,3472
RAW_IMU,250740211,-27,-620,16633,-58,53,14,394,215,269,0,3520
RAW_IMU,250761209,-102,-645,16638,-63,52,12,394,217,267,0,3488
RAW_IMU,250782211,-68,-672,16675,-66,63,17,394,215,264,0,3488
RAW_IMU,250803210,-126,-668,16703,-60,58,26,395,226,261,0,3552
RAW_IMU,250824208,-15,-703,16634,-67,57,12,391,222,267,0,3584
RAW_IMU,250845209,-121,-687,16715,-65,69,19,391,215,264,0,3520
RAW_IMU,250866211,-96,-590,16623,-60,43,18,399,213,269,0,3488
RAW_IMU,250887210,-40,-589,16704,-59,52,3,397,214,258,0,3488
RAW_IMU,250908209,-163,-697,16660,-72,50,10,403,221,263,0,3536
RAW_IMU,250929211,-79,-656,16633,-55,44,13,408,216,268,0,3584
RAW_IMU,250950209,-109,-663,16644,-73,61,5,404,210,257,0,3472
RAW_IMU,250971211,-114,-618,16622,-62,61,29,400,221,261,0,3424
RAW_IMU,250992211,-161,-660,16686,-60,60,26,400,221,263,0,3600
RAW_IMU,251013211,-130,-702,16613,-56,60,18,399,222,267,0,3520
RAW_IMU,251034209,-109,-601,16639,-59,50,25,404,215,257,0,3552
RAW_IMU,251055211,-32,-670,16656,-54,50,20,401,217,269,0,3488
RAW_IMU,251076209,-61,-694,16628,-66,65,15,399,213,262,0,3440
RAW_IMU,251097208,-56,-687,16643,-57,52,25,403,219,271,0,3600
